wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count,path_error_m,path_error_status,edge_from,edge_to,target_x,target_y,edge_start_x,edge_start_y
240.505,1782025812.859,36,"heading to waypoint #36 (11.5, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.571,4.805,134.9,0.513,4.506,0,ok,99,ok,80,ok,220,70,14,37,0,ok,220,220,181,1,7,ok,0.301,587,0.05,ok,35,36,11.505,0.68,9.505,0.68
241.005,1782025813.359,36,"heading to waypoint #36 (11.5, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.626,4.799,159.8,0.513,4.506,0,ok,99,ok,78,ok,220,72,37,28,0,ok,220,220,181,1,7,ok,0.305,593,0.104,ok,35,36,11.505,0.68,9.505,0.68
241.505,1782025813.859,36,"heading to waypoint #36 (11.5, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.738,4.767,-178.2,0.513,4.506,0,ok,99,ok,80,ok,220,80,35,31,0,ok,220,220,181,1,7,ok,0.3,591,0.221,ok,35,36,11.505,0.68,9.505,0.68
242.005,1782025814.359,36,"heading to waypoint #36 (11.5, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,607,0.266,ok,35,36,11.505,0.68,9.505,0.68
242.505,1782025814.859,36,"heading to waypoint #36 (11.5, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,607,0.266,ok,35,36,11.505,0.68,9.505,0.68
243.005,1782025815.359,36,"heading to waypoint #36 (11.5, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
243.505,1782025815.859,36,"heading to waypoint #36 (11.5, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
244.005,1782025816.36,36,"heading to waypoint #36 (11.5, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
244.505,1782025816.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
245.005,1782025817.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
245.505,1782025817.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
246.005,1782025818.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
246.505,1782025818.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
247.005,1782025819.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
247.505,1782025819.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
248.005,1782025820.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
248.505,1782025820.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
249.006,1782025821.36,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
249.505,1782025821.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
250.005,1782025822.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
250.505,1782025822.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,30,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
251.005,1782025823.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,30,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
251.505,1782025823.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
252.005,1782025824.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
252.506,1782025824.86,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
253.005,1782025825.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
253.505,1782025825.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
254.005,1782025826.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
254.505,1782025826.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
255.005,1782025827.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
255.505,1782025827.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
256.005,1782025828.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
256.505,1782025828.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
257.006,1782025829.36,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
257.506,1782025829.86,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
258.005,1782025830.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
258.506,1782025830.86,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
259.005,1782025831.359,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,608,0.266,ok,35,36,11.505,0.68,9.505,0.68
259.505,1782025831.859,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
260.006,1782025832.36,36,"mission mission_timeout (reached=22/96 missed=[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95])",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",2.784,4.765,-152.3,0.513,4.506,0,ok,99,ok,73,ok,220,79,34,28,0,ok,220,220,181,1,7,ok,0.3,609,0.266,ok,35,36,11.505,0.68,9.505,0.68
