wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count,path_error_m,path_error_status,edge_from,edge_to,target_x,target_y,edge_start_x,edge_start_y
153.004,1782024903.404,22,"heading to waypoint #22 (7.5, 0.4)",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
153.504,1782024903.904,22,"heading to waypoint #22 (7.5, 0.4)",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
154.004,1782024904.404,22,"heading to waypoint #22 (7.5, 0.4)",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
154.504,1782024904.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
155.004,1782024905.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
155.505,1782024905.905,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
156.004,1782024906.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
156.504,1782024906.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
157.004,1782024907.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
157.504,1782024907.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
158.005,1782024908.405,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
158.504,1782024908.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
159.004,1782024909.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
159.504,1782024909.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
160.004,1782024910.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
160.504,1782024910.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
161.004,1782024911.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
161.504,1782024911.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
162.004,1782024912.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
162.504,1782024912.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
163.005,1782024913.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
163.504,1782024913.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
164.004,1782024914.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
164.504,1782024914.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
165.004,1782024915.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
165.504,1782024915.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
166.005,1782024916.405,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
166.504,1782024916.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
167.004,1782024917.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
167.504,1782024917.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
168.004,1782024918.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
168.504,1782024918.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
169.004,1782024919.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
169.504,1782024919.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
170.004,1782024920.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
170.504,1782024920.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
171.004,1782024921.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
171.505,1782024921.905,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
172.004,1782024922.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
172.504,1782024922.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
173.005,1782024923.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
173.504,1782024923.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
174.004,1782024924.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
174.504,1782024924.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
175.004,1782024925.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
175.504,1782024925.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
176.004,1782024926.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
176.504,1782024926.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
177.004,1782024927.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
