wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count
111.004,1782021617.1,14,"heading to waypoint #14 (7.5, 0.4)",ok,,5.332,-2.086,84.7,-8.453,-9.046,0,ok,57,ok,0,ok,55,32,32,0,0,ok,55,55,45,0,6,ok,0.831,554
111.504,1782021617.6,14,"heading to waypoint #14 (7.5, 0.4)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",5.359,-1.782,78.6,-8.414,-8.663,0,ok,99,ok,0,ok,55,36,36,0,0,ok,55,55,45,0,6,ok,0.811,550
112.004,1782021618.1,14,"heading to waypoint #14 (7.5, 0.4)",ok,,5.454,-1.446,72.1,-8.327,-8.269,-1,ok,-1,ok,0,ok,55,40,36,0,0,ok,55,55,45,0,6,ok,0.789,539
112.504,1782021618.6,14,"heading to waypoint #14 (7.5, 0.4)",ok,,5.516,-1.177,56.5,-8.179,-7.895,0,ok,78,ok,0,ok,55,40,34,1,0,ok,55,55,45,0,6,ok,0.79,563
113.005,1782021619.1,14,"heading to waypoint #14 (7.5, 0.4)",ok,,5.681,-0.908,38.2,-7.921,-7.603,0,ok,46,ok,0,ok,38,30,15,7,0,ok,38,38,37,0,0,ok,0.832,553
113.504,1782021619.6,14,"heading to waypoint #14 (7.5, 0.4)",ok,,5.959,-0.634,38.3,-7.581,-7.34,0,ok,0,ok,53,ok,38,35,20,7,0,ok,38,38,37,0,0,ok,3.141,580
114.004,1782021620.1,14,"heading to waypoint #14 (7.5, 0.4)",ok,,6.176,-0.512,35.6,-7.262,-7.163,0,ok,0,ok,0,ok,29,29,22,0,0,ok,29,29,29,0,0,ok,3.02,608
114.504,1782021620.6,14,"heading to waypoint #14 (7.5, 0.4)",ok,,6.27,-0.21,42.6,-6.962,-6.929,0,ok,0,ok,0,ok,29,29,29,0,0,ok,29,29,29,0,0,ok,2.988,614
115.004,1782021621.1,14,"heading to waypoint #14 (7.5, 0.4)",ok,,6.464,0.047,29.9,-6.596,-6.736,0,ok,0,ok,0,ok,29,29,29,0,0,ok,29,29,29,0,0,ok,2.864,599
115.504,1782021621.6,14,"heading to waypoint #14 (7.5, 0.4)",ok,,6.489,0.314,27.0,-6.203,-6.633,0,ok,0,ok,0,ok,22,22,22,0,0,ok,22,22,22,0,0,ok,2.815,594
116.004,1782021622.1,14,"heading to waypoint #14 (7.5, 0.4)",ok,,6.736,0.47,19.8,-5.787,-6.604,0,ok,0,ok,0,ok,22,22,22,0,0,ok,22,22,22,0,0,ok,2.692,554
116.504,1782021622.6,14,"heading to waypoint #14 (7.5, 0.4)",ok,,6.884,0.585,3.5,-5.426,-6.634,0,ok,0,ok,0,ok,13,13,13,0,0,ok,13,13,13,0,0,ok,2.594,627
117.004,1782021623.1,14,"heading to waypoint #14 (7.5, 0.4)",ok,,7.013,0.776,-16.4,-5.115,-6.787,0,ok,0,ok,0,ok,13,13,13,0,0,ok,13,13,13,0,0,ok,1.312,560
117.504,1782021623.6,15,"heading to waypoint #15 (11.5, 0.4)",ok,,7.013,0.84,-15.9,-4.96,-6.941,0,ok,0,ok,0,ok,91,37,37,0,0,ok,91,91,91,0,0,ok,2.494,585
118.004,1782021624.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,7.085,1.389,-8.1,-4.683,-7.217,0,ok,0,ok,0,ok,91,28,28,0,0,ok,91,91,91,0,0,ok,2.442,555
118.505,1782021624.601,15,"heading to waypoint #15 (11.5, 0.4)",ok,,7.245,1.511,-16.5,-4.466,-7.495,0,ok,0,ok,0,ok,87,23,23,0,0,ok,87,87,87,0,0,ok,1.243,551
119.004,1782021625.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,7.435,1.507,-27.0,-4.294,-7.836,0,ok,0,ok,0,ok,87,22,22,0,0,ok,87,87,87,0,0,ok,2.299,552
119.504,1782021625.6,15,"heading to waypoint #15 (11.5, 0.4)",ok,,7.574,1.487,-30.2,-4.197,-8.235,0,ok,0,ok,0,ok,82,29,29,0,0,ok,82,82,82,0,0,ok,2.215,562
120.004,1782021626.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,7.939,1.111,-31.3,-4.106,-8.631,0,ok,0,ok,0,ok,82,39,39,0,0,ok,82,82,82,0,0,ok,2.166,587
120.504,1782021626.6,15,"heading to waypoint #15 (11.5, 0.4)",ok,,8.23,1.045,-30.6,-3.997,-9.024,0,ok,0,ok,0,ok,82,42,42,0,0,ok,82,82,82,0,0,ok,2.108,603
121.005,1782021627.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,8.387,0.983,-27.2,-3.894,-9.416,0,ok,0,ok,0,ok,67,34,34,0,0,ok,67,67,67,0,0,ok,2.088,549
121.505,1782021627.601,15,"heading to waypoint #15 (11.5, 0.4)",ok,,8.549,0.779,-27.1,-3.76,-9.82,0,ok,0,ok,0,ok,67,40,40,0,0,ok,67,67,67,0,0,ok,2.042,591
122.005,1782021628.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,8.724,0.438,-27.4,-3.604,-10.19,0,ok,0,ok,0,ok,58,34,34,0,0,ok,58,58,58,0,0,ok,1.978,587
122.504,1782021628.6,15,"heading to waypoint #15 (11.5, 0.4)",ok,,8.81,0.431,-9.4,-3.411,-10.481,0,ok,0,ok,0,ok,58,33,33,0,0,ok,58,58,58,0,0,ok,1.926,577
123.004,1782021629.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,9.081,0.45,5.1,-3.078,-10.694,0,ok,0,ok,0,ok,53,31,31,0,0,ok,53,53,53,0,0,ok,1.853,585
123.504,1782021629.6,15,"heading to waypoint #15 (11.5, 0.4)",ok,,9.299,0.284,0.4,-2.701,-10.86,0,ok,0,ok,0,ok,53,38,38,0,0,ok,53,53,53,0,0,ok,1.864,578
124.004,1782021630.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,9.718,0.046,0.6,-2.312,-11.0,0,ok,0,ok,0,ok,38,28,28,0,0,ok,38,38,38,0,0,ok,1.789,594
124.504,1782021630.6,15,"heading to waypoint #15 (11.5, 0.4)",ok,,10.004,0.063,1.9,-1.911,-11.102,0,ok,0,ok,0,ok,38,32,32,0,0,ok,38,38,38,0,0,ok,1.745,545
125.004,1782021631.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,10.16,0.08,2.4,-1.502,-11.204,0,ok,0,ok,0,ok,38,37,37,0,0,ok,38,38,38,0,0,ok,1.689,580
125.504,1782021631.6,15,"heading to waypoint #15 (11.5, 0.4)",ok,,10.317,-0.379,2.5,-1.109,-11.284,0,ok,0,ok,0,ok,26,26,26,0,0,ok,26,26,26,0,0,ok,1.669,590
126.004,1782021632.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,10.626,-0.473,5.6,-0.701,-11.308,0,ok,0,ok,0,ok,26,15,6,4,0,ok,26,26,26,0,0,ok,1.579,575
126.504,1782021632.6,15,"heading to waypoint #15 (11.5, 0.4)",ok,,10.71,-1.548,37.8,-0.466,-11.163,0,ok,0,ok,0,ok,36,20,20,0,0,ok,36,36,36,0,0,ok,1.569,589
127.004,1782021633.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,10.705,-0.894,50.1,-0.258,-10.805,0,ok,0,ok,0,ok,36,36,23,9,0,ok,36,36,36,0,0,ok,1.498,582
127.504,1782021633.6,15,"heading to waypoint #15 (11.5, 0.4)",plan_not_in_local_costmap,plan_not_in_local_costmap,4.044,4.843,-174.9,-0.203,-10.702,0,ok,0,ok,0,ok,36,0,0,0,0,ok,36,36,36,0,0,ok,1.486,593
128.005,1782021634.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,4.044,4.843,-172.8,-0.203,-10.702,0,ok,0,ok,0,ok,151,22,22,0,0,ok,151,151,142,0,8,ok,1.316,562
128.505,1782021634.6,15,"heading to waypoint #15 (11.5, 0.4)",ok,,4.118,4.806,-108.9,-0.212,-10.679,0,ok,0,ok,0,ok,151,18,18,0,0,ok,151,151,142,0,8,ok,1.506,563
129.005,1782021635.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,3.605,4.701,-76.1,-0.49,-10.496,0,ok,43,ok,0,ok,161,25,25,0,0,ok,161,161,148,0,7,ok,1.419,602
129.505,1782021635.601,15,"heading to waypoint #15 (11.5, 0.4)",ok,,3.71,4.311,-59.2,-0.867,-10.415,0,ok,0,ok,0,ok,161,39,34,0,0,ok,161,161,148,0,7,ok,1.359,571
130.005,1782021636.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,5.263,4.356,-48.5,-1.265,-10.401,0,ok,0,ok,0,ok,161,46,46,0,0,ok,161,161,148,0,7,ok,1.344,590
130.505,1782021636.601,15,"heading to waypoint #15 (11.5, 0.4)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",6.641,4.182,-57.5,-1.429,-10.382,0,ok,99,ok,0,ok,138,44,44,0,0,ok,138,138,122,0,8,ok,1.286,601
131.005,1782021637.1,15,"heading to waypoint #15 (11.5, 0.4)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",6.8,3.912,-68.9,-1.824,-10.256,0,ok,100,ok,0,ok,138,52,47,0,0,ok,138,138,122,0,8,ok,1.199,593
131.505,1782021637.6,15,"heading to waypoint #15 (11.5, 0.4)",ok,,5.777,3.728,-72.3,-2.211,-10.074,0,ok,0,ok,0,ok,128,25,11,9,0,ok,128,128,108,0,8,ok,1.185,594
132.005,1782021638.1,15,"heading to waypoint #15 (11.5, 0.4)",ok,,5.938,3.494,-65.3,-2.587,-9.926,0,ok,0,ok,0,ok,128,34,19,10,0,ok,128,128,108,0,8,ok,1.138,600
132.505,1782021638.601,15,"heading to waypoint #15 (11.5, 0.4)",ok,,6.196,3.27,-67.6,-2.979,-9.779,0,ok,0,ok,0,ok,118,30,15,8,0,ok,118,118,103,0,8,ok,1.084,572
133.005,1782021639.101,16,"heading to waypoint #16 (12.6, 0.5)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",6.559,3.028,-71.0,-3.344,-9.62,0,ok,99,ok,0,ok,118,49,25,18,0,ok,118,118,103,0,8,ok,1.031,591
133.505,1782021639.601,16,"heading to waypoint #16 (12.6, 0.5)",ok,,6.973,2.696,-84.8,-3.726,-9.453,-1,ok,-1,ok,0,ok,118,53,28,0,0,ok,118,118,103,0,8,ok,0.701,571
134.005,1782021640.101,16,"heading to waypoint #16 (12.6, 0.5)",ok,,6.825,2.422,-65.0,-4.096,-9.385,-1,ok,-1,ok,0,ok,113,28,9,11,0,ok,113,113,108,0,5,ok,0.939,591
134.504,1782021640.6,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,6.906,2.22,-47.6,-4.437,-9.48,0,ok,0,ok,0,ok,113,0,0,0,0,ok,113,113,108,0,5,ok,0.917,593
135.005,1782021641.101,16,"heading to waypoint #16 (12.6, 0.5)",ok,,6.679,2.293,-21.8,-4.494,-9.513,0,ok,0,ok,0,ok,113,20,4,11,0,ok,113,113,108,0,5,ok,0.917,598
135.504,1782021641.6,16,"heading to waypoint #16 (12.6, 0.5)",plan_no_free_points_in_local_costmap,plan_no_free_points_in_local_costmap,6.464,2.632,21.4,-4.494,-9.513,0,ok,48,ok,0,ok,113,12,0,8,0,ok,113,113,108,0,5,ok,0.954,582
136.005,1782021642.101,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,0.324,3.696,1.8,-4.494,-9.513,0,ok,0,ok,0,ok,136,0,0,0,0,ok,136,136,130,0,6,ok,0.949,594
136.504,1782021642.6,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,0.324,3.696,1.8,-4.494,-9.513,0,ok,0,ok,0,ok,136,0,0,0,0,ok,136,136,130,0,6,ok,0.949,594
137.005,1782021643.101,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,0.324,3.696,1.8,-4.494,-9.513,0,ok,0,ok,0,ok,136,0,0,0,0,ok,136,136,130,0,6,ok,0.949,595
137.505,1782021643.6,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,0.324,3.696,1.8,-4.494,-9.513,0,ok,0,ok,0,ok,136,0,0,0,0,ok,136,136,130,0,6,ok,0.951,595
138.004,1782021644.1,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,0.324,3.696,1.8,-4.494,-9.513,0,ok,0,ok,0,ok,136,0,0,0,0,ok,136,136,130,0,6,ok,0.951,595
138.504,1782021644.6,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,0.324,3.696,1.8,-4.494,-9.513,0,ok,0,ok,0,ok,136,0,0,0,0,ok,136,136,130,0,6,ok,0.951,594
139.005,1782021645.101,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,0.324,3.696,1.8,-4.494,-9.513,0,ok,0,ok,0,ok,136,0,0,0,0,ok,136,136,130,0,6,ok,0.949,594
139.504,1782021645.6,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,0.324,3.696,1.8,-4.494,-9.513,0,ok,0,ok,0,ok,136,0,0,0,0,ok,136,136,130,0,6,ok,0.949,594
140.004,1782021646.1,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,0.324,3.696,1.8,-4.494,-9.513,0,ok,0,ok,0,ok,136,0,0,0,0,ok,136,136,130,0,6,ok,0.949,594
140.504,1782021646.6,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,0.324,3.696,1.8,-4.494,-9.513,0,ok,0,ok,0,ok,136,0,0,0,0,ok,136,136,130,0,6,ok,0.949,594
141.005,1782021647.101,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,0.324,3.696,1.8,-4.494,-9.513,0,ok,0,ok,0,ok,136,0,0,0,0,ok,136,136,130,0,6,ok,0.949,595
141.506,1782021647.602,16,"heading to waypoint #16 (12.6, 0.5)",ok,,0.324,3.696,1.8,-4.494,-9.513,0,ok,0,ok,0,ok,256,22,8,0,0,ok,256,256,241,0,0,ok,0.949,595
142.005,1782021648.101,16,"heading to waypoint #16 (12.6, 0.5)",ok,,0.523,3.675,-32.3,-4.377,-9.805,0,ok,0,ok,0,ok,256,23,23,0,0,ok,256,256,241,0,0,ok,0.9,568
142.505,1782021648.601,16,"heading to waypoint #16 (12.6, 0.5)",ok,,0.834,3.546,-77.5,-4.409,-9.959,0,ok,0,ok,0,ok,256,50,45,0,0,ok,256,256,241,0,0,ok,0.851,597
143.005,1782021649.1,16,"heading to waypoint #16 (12.6, 0.5)",ok,,2.434,3.134,-76.1,-4.46,-10.043,0,ok,0,ok,0,ok,205,36,36,0,0,ok,205,205,197,0,7,ok,0.864,593
143.505,1782021649.601,16,"heading to waypoint #16 (12.6, 0.5)",plan_no_free_points_in_local_costmap,plan_no_free_points_in_local_costmap,0.573,3.593,-49.8,-4.47,-10.074,0,ok,0,ok,0,ok,205,5,0,0,0,ok,205,205,197,0,7,ok,0.865,570
144.005,1782021650.1,16,"heading to waypoint #16 (12.6, 0.5)",plan_no_free_points_in_local_costmap,plan_no_free_points_in_local_costmap,0.554,3.616,-49.8,-4.474,-10.044,0,ok,0,ok,0,ok,205,5,0,0,0,ok,205,205,197,0,7,ok,0.707,585
144.505,1782021650.601,16,"heading to waypoint #16 (12.6, 0.5)",plan_no_free_points_in_local_costmap,plan_no_free_points_in_local_costmap,0.495,3.684,-49.8,-4.484,-9.955,0,ok,0,ok,66,ok,205,4,0,0,0,ok,205,205,197,0,7,ok,0.92,584
145.005,1782021651.1,16,"heading to waypoint #16 (12.6, 0.5)",plan_not_in_local_costmap,plan_not_in_local_costmap,0.426,3.767,-49.7,-4.497,-9.847,0,ok,0,ok,0,ok,205,0,0,0,0,ok,205,205,197,0,7,ok,1.211,607
145.505,1782021651.601,16,"heading to waypoint #16 (12.6, 0.5)",ok,,1.312,3.072,-26.5,-4.506,-9.775,0,ok,0,ok,0,ok,244,34,34,0,0,ok,244,244,229,0,0,ok,2.895,613
146.005,1782021652.101,16,"heading to waypoint #16 (12.6, 0.5)",ok,,1.577,2.902,-38.9,-4.502,-10.089,0,ok,0,ok,0,ok,244,39,39,0,0,ok,244,244,229,0,0,ok,0.889,573
146.505,1782021652.601,17,"heading to waypoint #17 (12.6, 0.7)",ok,,2.503,2.93,-118.0,-4.645,-10.328,0,ok,43,ok,0,ok,244,33,16,0,0,ok,244,244,229,0,0,ok,0.834,597
147.005,1782021653.1,17,"heading to waypoint #17 (12.6, 0.7)",ok,,2.192,2.77,-98.9,-4.855,-10.512,0,ok,89,ok,0,ok,213,34,34,0,0,ok,213,213,198,0,7,ok,0.817,575
147.505,1782021653.601,17,"heading to waypoint #17 (12.6, 0.7)",ok,,2.225,2.884,-48.1,-4.856,-10.537,0,ok,67,ok,0,ok,213,62,62,0,0,ok,213,213,198,0,7,ok,0.856,576
148.006,1782021654.101,17,"heading to waypoint #17 (12.6, 0.7)",pose_static_lethal,"pose_static_lethal,pose_global_lethal",4.039,2.555,-59.8,-4.853,-10.542,100,ok,99,ok,0,ok,213,61,61,0,0,ok,213,213,198,0,7,ok,0.847,586
148.505,1782021654.601,17,"heading to waypoint #17 (12.6, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",4.094,2.569,-67.7,-4.853,-10.542,0,ok,99,ok,0,ok,213,61,61,0,0,ok,213,213,198,0,7,ok,0.864,585
149.005,1782021655.101,17,"heading to waypoint #17 (12.6, 0.7)",ok,,-0.192,3.707,-20.7,-4.827,-10.572,0,ok,0,ok,0,ok,213,35,26,4,0,ok,213,213,198,0,7,ok,0.885,587
149.505,1782021655.6,17,"heading to waypoint #17 (12.6, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",3.889,1.815,44.3,-4.827,-10.572,0,ok,99,ok,0,ok,213,35,25,5,0,ok,213,213,198,0,7,ok,0.885,581
150.005,1782021656.101,17,"heading to waypoint #17 (12.6, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",3.889,1.815,44.3,-4.827,-10.572,0,ok,99,ok,0,ok,213,35,25,5,0,ok,213,213,198,0,7,ok,0.885,581
150.505,1782021656.6,17,"heading to waypoint #17 (12.6, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",3.889,1.815,44.3,-4.827,-10.572,0,ok,99,ok,0,ok,213,35,25,5,0,ok,213,213,198,0,7,ok,0.885,581
151.005,1782021657.101,17,"heading to waypoint #17 (12.6, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",3.889,1.815,66.0,-4.827,-10.572,0,ok,99,ok,0,ok,213,39,15,19,0,ok,213,213,198,0,7,ok,0.874,597
151.505,1782021657.6,17,"heading to waypoint #17 (12.6, 0.7)",ok,,3.235,1.052,78.2,-4.827,-10.572,0,ok,0,ok,0,ok,172,6,6,0,0,ok,172,172,158,1,0,ok,0.822,682
152.005,1782021658.101,17,"heading to waypoint #17 (12.6, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",4.108,2.696,-13.9,-4.738,-10.479,0,ok,99,ok,0,ok,172,25,25,0,0,ok,172,172,158,1,0,ok,0.813,669
152.505,1782021658.601,17,"heading to waypoint #17 (12.6, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,plan_no_free_points_in_local_costmap",4.098,2.553,-63.9,-4.486,-10.433,0,ok,99,ok,0,ok,172,2,0,2,0,ok,172,172,158,1,0,ok,0.813,669
153.005,1782021659.1,18,"heading to waypoint #18 (11.5, 0.7)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",3.879,1.579,38.9,-4.419,-10.463,0,ok,91,ok,0,ok,172,27,27,0,0,ok,172,172,158,1,0,ok,0.824,669
153.505,1782021659.6,18,"heading to waypoint #18 (11.5, 0.7)",ok,,3.835,1.565,44.0,-4.419,-10.463,0,ok,82,ok,0,ok,172,27,27,0,0,ok,172,172,158,1,0,ok,0.821,670
154.005,1782021660.1,18,"heading to waypoint #18 (11.5, 0.7)",ok,,3.835,1.565,41.8,-4.419,-10.463,0,ok,82,ok,0,ok,161,38,38,0,0,ok,161,161,149,0,0,ok,0.825,669
154.505,1782021660.6,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.836,1.55,-9.0,-4.465,-10.588,0,ok,82,ok,0,ok,161,41,26,8,0,ok,161,161,149,0,0,ok,0.853,582
155.005,1782021661.1,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,22,15,0,ok,161,161,149,0,0,ok,0.837,583
155.505,1782021661.6,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,22,12,0,ok,161,161,149,0,0,ok,0.829,579
156.005,1782021662.101,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,22,15,0,ok,161,161,149,0,0,ok,0.838,589
156.505,1782021662.601,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,21,16,0,ok,161,161,149,0,0,ok,0.838,582
157.005,1782021663.1,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,22,12,0,ok,161,161,149,0,0,ok,0.843,581
157.505,1782021663.601,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,22,15,0,ok,161,161,149,0,0,ok,0.839,573
158.005,1782021664.101,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,22,15,0,ok,161,161,149,0,0,ok,0.835,581
158.505,1782021664.6,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,22,15,0,ok,161,161,149,0,0,ok,0.845,578
159.005,1782021665.1,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,22,15,0,ok,161,161,149,0,0,ok,0.844,584
159.505,1782021665.6,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,22,15,0,ok,161,161,149,0,0,ok,0.844,583
160.005,1782021666.101,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,22,15,0,ok,161,161,149,0,0,ok,0.843,571
160.505,1782021666.6,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,22,15,0,ok,161,161,149,0,0,ok,0.848,582
161.005,1782021667.1,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,23,12,0,ok,161,161,149,0,0,ok,0.845,572
161.505,1782021667.6,18,"mission mission_timeout (reached=9/49 missed=[8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48])",ok,,3.821,1.55,-17.8,-4.496,-10.646,0,ok,73,ok,0,ok,161,42,23,11,0,ok,161,161,149,0,0,ok,0.842,588
