wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,tf_error,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count
166.006,1782022932.936,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
166.506,1782022933.436,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
167.006,1782022933.936,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
167.506,1782022934.436,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
168.006,1782022934.936,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
168.507,1782022935.436,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
169.007,1782022935.936,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
169.506,1782022936.436,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
170.006,1782022936.936,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
170.506,1782022937.436,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
171.006,1782022937.936,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
171.507,1782022938.436,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
172.006,1782022938.936,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
172.506,1782022939.436,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
173.007,1782022939.936,21,"mission mission_timeout (reached=14/53 missed=[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,,"pose_static_lethal,pose_global_lethal,pose_local_lethal,plan_not_in_local_costmap",4.503,1.706,-110.3,5.268,2.318,100,ok,100,ok,100,ok,55,0,0,0,0,ok,55,55,43,0,0,ok,2.8,695
