idx,wall_time,tf_stamp,gps_rel_x,gps_rel_y,estimate_x,estimate_y,truth_yaw_deg,estimate_yaw_deg,direct_error_m,aligned_error_m,heading_error_deg,yaw_error_deg,event
121,1782016395.331554,90.48,6.096057890201145,-3.8829443538639303,8.003609235867291,-2.4533004353158816,-179.8969753674315,-83.01145109633,2.3838275672107967,1.0132487809480413,,96.88552427110149,
122,1782016395.8357196,90.98,6.096055304259025,-3.8829443443014973,8.003609235867291,-2.453300435315881,-179.89697559628848,-83.01145109633,2.3838296307609372,1.0132513669060985,,96.88552449995848,
123,1782016396.3409305,91.48,6.096081797525542,-3.883013016132074,8.003609355683457,-2.4533004207702502,179.97237800054177,-83.14492656110393,2.383849720613306,1.0132248211242962,,96.88269543835432,
124,1782016396.8700464,91.96,6.096341588800641,-3.8831889596875997,8.003609715330716,-2.4533003788086347,179.65388880770234,-83.54535295542455,2.38374769222869,1.0129649689710702,,96.8007582368731,
125,1782016397.8774009,92.96,6.0968774977407065,-3.8835406065643068,8.003620583763164,-2.453403424276944,179.01862671599017,-84.41294347645612,2.3834767790467946,1.012410916599871,,96.56842980755376,
126,1782016398.398822,93.48,6.0970997382946805,-3.883681625959003,8.003610916110677,-2.453300257107397,178.67323154014622,-84.88010760316483,2.3834377968588005,1.012206998151294,,96.44666085668896,
127,1782016398.9010305,93.98,6.0982999275699115,-3.884516804383213,8.003611759155184,-2.453300201660835,177.7700188953031,-86.61528864522634,2.382980096326239,1.0110064675694495,,95.61469245947056,
128,1782016399.4096003,94.48,6.103448298946375,-3.8878374942996,8.00360961300939,-2.4534037628392564,171.49907780480714,-94.42360333450235,2.3808009470371365,1.0058297941533028,,94.07731886069055,
129,1782016399.9254217,94.98,6.106136437209152,-3.8884579532658496,8.003618869592204,-2.4533005443368423,170.928219145119,-96.89289943282095,2.379099907445277,1.00318052217599,,92.17888142206007,aligned_error 1.47m > 0.60m; yaw_error 92.2deg > 8.0deg
130,1782016400.9316225,95.96,6.106181401270213,-3.8879605492653853,8.003607573318888,-2.453403542272813,172.03962514209107,-95.75835798224155,2.3786928941514867,1.0030950780342691,,92.20201687566743,
131,1782016401.4461133,96.48,6.106292359662447,-3.8870899654879056,8.003616827607159,-2.4533003453421323,173.45065631790322,-94.22339013734143,2.3781490305486415,1.0030196136417957,,92.32595354475535,
132,1782016401.9523227,96.98,6.10641686235094,-3.885685109337792,8.003612510711704,-2.4534038577864323,176.09730779107156,-91.4871431094749,2.3771371251369895,1.0028615388813145,,92.41554909945356,
133,1782016402.9617248,97.96,6.100858590251498,-3.8812447159035317,8.003944405083768,-2.4588839191927683,-175.50960384336358,-83.81230388497346,2.375888434804017,1.007293932454623,,91.6972999583901,
134,1782016403.4700007,98.48,6.101660571114614,-3.879923770113418,8.003932217818525,-2.458781025380592,-172.73570948569565,-80.27520406846293,2.374507131756053,1.0065208033012474,,92.46050541723274,
135,1782016403.9914017,98.96,6.1030159530167225,-3.87925279356124,8.003932099445823,-2.4587810489473574,-171.66892080146772,-78.67349849117596,2.373019631819608,1.0051729164188963,,92.99542231029174,
136,1782016404.4988947,99.48,6.104053694220177,-3.8787266525558057,8.003931863384894,-2.4587810993847423,-170.87820013656628,-77.20526837866235,2.3718731904633845,1.0041412318911225,,93.67293175790394,
137,1782016405.0073903,99.98,6.104535272699124,-3.8784811439208426,8.003955575038693,-2.458881968599312,-170.49500378651996,-76.60462878717918,2.3712990750880225,1.0036593229358686,,93.89037499934079,aligned_error 1.33m > 0.60m; yaw_error 93.9deg > 8.0deg
138,1782016406.0215678,100.98,6.1045817966102405,-3.8784578684302304,8.00393151076361,-2.4587811816266867,-170.43250520037623,-76.53789105479224,2.3712889388912473,1.0036160961788163,,93.894614145584,
139,1782016407.020924,101.98,6.105081783151043,-3.8782050496656364,8.003931158922077,-2.4587812671513265,-170.09140131887864,-75.87051373092322,2.3707367686508927,1.0031189476759172,,94.22088758795542,
140,1782016407.5339978,102.48,6.10541941207736,-3.878028633266073,8.003930924971378,-2.458781326623578,-169.82896586230464,-75.47008733660088,2.37036049621215,1.0027833490608111,,94.35887852570374,
141,1782016408.05659,102.96,6.105757346044534,-3.8778504931914006,8.003930691585012,-2.4587813882732474,-169.58657640548478,-75.06966094227855,2.3699829480934116,1.0024475003764377,,94.51691546320623,
142,1782016409.067276,103.96,6.1061849601017215,-3.877643666066922,8.00393045863646,-2.4587814515521362,-169.2811904592497,-74.5357590831835,2.3695163981257163,1.0020223910461938,,94.7454313760662,
143,1782016410.088327,104.96,6.106423579585638,-3.8774932678719,8.003930226134575,-2.458781516457841,-169.05810395980393,-74.00185722408727,2.3692350046582,1.0017855489018448,,95.05624673571666,aligned_error 1.25m > 0.60m; yaw_error 95.1deg > 8.0deg
