idx,wall_time,tf_stamp,gps_rel_x,gps_rel_y,estimate_x,estimate_y,direct_error_m,aligned_error_m,heading_error_deg,event
91,1782014625.8100934,72.96,0.9615349257727601,-5.452602941759245,0.9355382913795963,-5.429626878853117,0.03469473254599589,0.2201568797315801,,
92,1782014626.3346694,73.48,0.9613756735518137,-5.452481926582656,0.9355381919396131,-5.42962722701776,0.034495111947382376,0.22004825773031295,,
93,1782014626.8538098,73.98,0.9615760559104416,-5.452570180640303,0.9356378103371477,-5.429655741983127,0.03461017310551921,0.22014377903558147,,
94,1782014627.3561108,74.48,0.9617387787951301,-5.452690975801612,0.9356377080617234,-5.429656089325419,0.03481195036767455,0.22025128898242985,,
95,1782014627.8735437,74.98,0.9625648695776903,-5.45285113472763,0.934350900685805,-5.429257875206978,0.036778661414482064,0.2200866166769362,,
96,1782014628.4082525,75.48,0.9699366885600611,-5.45552961248566,0.9342555442169426,-5.429219048122782,0.044332717700673346,0.2223846757586462,,
97,1782014628.9169834,75.96,0.977079816720412,-5.454756253576974,0.9342617843449841,-5.429212714535154,0.04985836222023516,0.2215001249569988,,
98,1782014629.4271588,76.48,0.981887137303886,-5.450640370745551,0.9342681186552356,-5.429209763615265,0.052219171374440085,0.21743923540368207,,
99,1782014629.957858,76.96,0.9481090086492543,-5.429366727398734,0.9216589510170944,-5.366919026320765,0.0678182933924757,0.24775922678468706,,
100,1782014630.9487455,77.96,0.7892240369757886,-5.361043228086817,0.9179598007378217,-5.163958382976413,0.2354046155953319,0.368116102448539,,
101,1782014631.4913845,78.48,0.7004502961514163,-5.3125470786584446,0.931179237921261,-5.060924124995768,0.3413941349527869,0.4309428565903943,,
102,1782014631.9987726,78.96,0.6113889677561417,-5.254790802013189,1.014152496763058,-5.059036775651159,0.4478148045063398,0.48471462096345247,,
103,1782014632.5020702,79.48,0.55822936189346,-5.214975430849887,1.0200257131563482,-4.988594912803491,0.5142995323648188,0.5237144106370591,,
104,1782014633.0197937,79.96,0.5052190130602767,-5.1395560075658,1.048684338644203,-4.905635447224373,0.5916699997992887,0.5609642383433553,,
105,1782014633.523152,80.48,0.4612967892069406,-5.04838229751318,1.0771979222264907,-4.83328320089555,0.6523816574831683,0.5775920386991749,,aligned_error 0.62m > 0.60m
106,1782014634.0387928,80.96,0.423702624382841,-4.951009941627178,1.1298295645748397,-4.748033723128946,0.7347207639237895,0.6148421487037357,,
107,1782014634.5475616,81.48,0.3954311846510308,-4.865811964344167,1.1850714595959686,-4.673023708216314,0.812833977830612,0.6543157199266353,,
108,1782014635.0576446,81.98,0.3822205862446353,-4.762559249406106,1.2590207973131005,-4.600028459386075,0.8917369947659682,0.6896138584007365,,
109,1782014635.5587249,82.48,0.3778654157101826,-4.660368548877652,1.337772728866517,-4.534992722935409,0.968060508223382,0.7233853679600021,,
110,1782014636.0877955,82.98,0.38098291749599866,-4.555378612586775,1.392939572890428,-4.46420384675548,1.0160556630034947,0.7285480421995311,,
111,1782014637.1036189,83.96,0.4042044000275098,-4.345891814575929,1.5699664149478443,-4.358453079082304,1.1658296877319247,0.7911975820010345,52.416467829296344,
112,1782014637.6165,84.48,0.4240052633405256,-4.2418681109344964,1.6684435844823728,-4.309365058407805,1.2462674564653264,0.8283093912034666,52.682041051940196,
113,1782014638.1207156,84.96,0.4484628358853371,-4.139173269283527,1.7611318845136978,-4.268418417151515,1.3190164288113715,0.8579059725604649,52.812910953750375,
114,1782014638.6335602,85.48,0.4775573835344318,-4.038546487798058,1.8628087686623276,-4.229440173993722,1.3983425186370193,0.8948189956114672,53.051143806205175,aligned_error 1.27m > 0.60m; heading_error 53.1deg > 30.0deg
115,1782014639.1403866,85.96,0.5135469674097308,-3.937067697418098,1.970879903009155,-4.177959480161545,1.4771080313152967,0.9310158347528006,52.397745260331796,
116,1782014640.159565,86.98,0.5948055937381511,-3.739495304599428,2.1809848888430126,-4.121925844485477,1.6316304342763683,1.0001252767284465,52.85097106855382,
117,1782014640.675732,87.48,0.640735483140844,-3.6403499593396593,2.2874880344112585,-4.097739808722982,1.709093162889173,1.0340504815763907,52.96285319618411,
118,1782014641.1808994,87.98,0.6876205415601859,-3.5420238637837205,2.3938687649533117,-4.074924324756376,1.7875306713835895,1.0689407280975753,54.17661452162077,
119,1782014641.6874008,88.48,0.7357256263611944,-3.4435199399586853,2.501221173238128,-4.033209287623106,1.8613726259916827,1.0990458062926316,52.957571751499884,
